pair_id,pair_label,prompt_id,attack_family,attack_checkpoint,attack_strength,donor_source,output_affecting_available,output_affecting_reason,output_affecting,top1_changed,top5_jaccard,top20_jaccard,logit_l2_delta,logit_linf_delta,clean_top1_id,attacked_top1_id,clean_top5_ids,attacked_top5_ids,clean_top5_probs,attacked_top5_probs
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_012,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.333333,495.554198,7.265625,7281,3555,7281 576 22406 4710 8886,3555 576 1096 8886 9645,0.46920449 0.19559353 0.10469367 0.05736740 0.04263183,0.29715225 0.19949858 0.14941753 0.04850877 0.04592718
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_012,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,56.889796,0.703125,7281,7281,7281 576 22406 4710 8886,7281 576 22406 4710 8886,0.46920449 0.19559353 0.10469367 0.05736740 0.04263183,0.42564402 0.17882646 0.09953192 0.08060340 0.05583235
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_013,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.025641,1485.849418,17.742188,7281,320,7281 4710 576 22406 3555,320 1736 3019 11799 2936,0.37739770 0.16616596 0.08035261 0.06819437 0.06356414,0.53857924 0.16554567 0.05048858 0.03751993 0.03209249
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_013,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,281.416536,6.222656,7281,7281,7281 4710 576 22406 3555,7281 576 22406 4710 8886,0.37739770 0.16616596 0.08035261 0.06819437 0.06356414,0.46920449 0.19559353 0.10469367 0.05736740 0.04263183
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_013,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.428571,0.6,273.51105,6.298828,7281,576,7281 4710 576 22406 3555,576 7281 1096 8886 4710,0.37739770 0.16616596 0.08035261 0.06819437 0.06356414,0.29362760 0.11498622 0.11409139 0.11409139 0.10388139
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_013,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.25,442.307233,6.261719,7281,576,7281 4710 576 22406 3555,576 1096 1416 1084 3555,0.37739770 0.16616596 0.08035261 0.06819437 0.06356414,0.71147974 0.09704351 0.02287048 0.02287048 0.02199432
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_013,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,85.26892,0.828125,7281,7281,7281 4710 576 22406 3555,7281 4710 576 3555 22406,0.37739770 0.16616596 0.08035261 0.06819437 0.06356414,0.29907751 0.21880978 0.08240452 0.07561864 0.06220219
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_014,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1797.802851,20.664062,576,8714,576 7281 1096 8886 4710,8714 854 56935 11689 26,0.29362760 0.11498622 0.11409139 0.11409139 0.10388139,0.31063916 0.08231118 0.07378327 0.07320908 0.06022015
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_014,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,1,0.428571,0.6,273.51105,6.298828,576,7281,576 7281 1096 8886 4710,7281 4710 576 22406 3555,0.29362760 0.11498622 0.11409139 0.11409139 0.10388139,0.37739770 0.16616596 0.08035261 0.06819437 0.06356414
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_014,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,180.158352,2.402344,576,7281,576 7281 1096 8886 4710,7281 22406 576 4710 1096,0.29362760 0.11498622 0.11409139 0.11409139 0.10388139,0.56751670 0.16515678 0.07986460 0.05156446 0.02654311
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_014,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.37931,485.396862,6.621094,576,3270,576 7281 1096 8886 4710,3270 576 9645 1096 3555,0.29362760 0.11498622 0.11409139 0.11409139 0.10388139,0.23234622 0.18815970 0.10310301 0.07843663 0.06401811
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_014,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,59.233726,0.773438,576,576,576 7281 1096 8886 4710,576 4710 8886 7281 1096,0.29362760 0.11498622 0.11409139 0.11409139 0.10388139,0.23606613 0.12834693 0.11963249 0.11686121 0.09995669
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_015,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2557.872968,24.859375,7281,71384,7281 22406 576 4710 1096,71384 100738 19701 82582 30457,0.56751670 0.16515678 0.07986460 0.05156446 0.02654311,0.14526089 0.11224891 0.08741954 0.06102868 0.05778079
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_015,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,180.158352,2.402344,7281,576,7281 22406 576 4710 1096,576 7281 1096 8886 4710,0.56751670 0.16515678 0.07986460 0.05156446 0.02654311,0.29362760 0.11498622 0.11409139 0.11409139 0.10388139
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_015,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,152.183072,2.226562,7281,576,7281 22406 576 4710 1096,576 7281 1096 8886 4710,0.56751670 0.16515678 0.07986460 0.05156446 0.02654311,0.20204888 0.18833027 0.11422808 0.09847076 0.09618969
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_015,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.290323,487.727014,7.601562,7281,576,7281 22406 576 4710 1096,576 1096 3555 8886 10339,0.56751670 0.16515678 0.07986460 0.05156446 0.02654311,0.49044909 0.10361001 0.06956047 0.05677360 0.04971263
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_015,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.904762,68.043474,0.804688,7281,7281,7281 22406 576 4710 1096,7281 22406 4710 576 481,0.56751670 0.16515678 0.07986460 0.05156446 0.02654311,0.51148798 0.16476358 0.08349812 0.06868368 0.03071724
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_016,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2944.01463,24.796875,576,31245,576 7281 1096 8886 4710,31245 129533 52528 134378 87208,0.20204888 0.18833027 0.11422808 0.09847076 0.09618969,0.19191064 0.15181381 0.08924673 0.07633678 0.06529431
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_016,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,152.183072,2.226562,576,7281,576 7281 1096 8886 4710,7281 22406 576 4710 1096,0.20204888 0.18833027 0.11422808 0.09847076 0.09618969,0.56751670 0.16515678 0.07986460 0.05156446 0.02654311
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_016,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,201.362274,2.327148,576,576,576 7281 1096 8886 4710,576 7281 22406 8886 1096,0.20204888 0.18833027 0.11422808 0.09847076 0.09618969,0.50957417 0.20588658 0.09574615 0.04349465 0.03467696
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_016,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.25,0.290323,486.970664,6.242188,576,576,576 7281 1096 8886 4710,576 1096 3270 9645 7405,0.20204888 0.18833027 0.11422808 0.09847076 0.09618969,0.38473542 0.10194474 0.07458436 0.05900109 0.04523770
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_016,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,1,1.0,1.0,67.589504,0.839844,576,7281,576 7281 1096 8886 4710,7281 576 4710 8886 1096,0.20204888 0.18833027 0.11422808 0.09847076 0.09618969,0.17014995 0.16620843 0.12644470 0.10160117 0.09770889
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_017,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1522.29474,18.9375,576,3776,576 7281 22406 8886 1096,3776 23895 362 16 825,0.50957417 0.20588658 0.09574615 0.04349465 0.03467696,0.25731055 0.23797336 0.09032450 0.04910858 0.04834722
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_017,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,201.362274,2.327148,576,576,576 7281 22406 8886 1096,576 7281 1096 8886 4710,0.50957417 0.20588658 0.09574615 0.04349465 0.03467696,0.20204888 0.18833027 0.11422808 0.09847076 0.09618969
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_017,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,191.7832,2.671875,576,576,576 7281 22406 8886 1096,576 22406 7281 4710 1096,0.50957417 0.20588658 0.09574615 0.04349465 0.03467696,0.46508575 0.20159975 0.20003089 0.03140318 0.02728356
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_017,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.428571,0.333333,514.377245,6.257324,576,576,576 7281 22406 8886 1096,576 1096 8886 1084 3555,0.50957417 0.20588658 0.09574615 0.04349465 0.03467696,0.38903188 0.25915110 0.04756508 0.03882148 0.03882148
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_017,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,1.0,49.323646,0.742188,576,576,576 7281 22406 8886 1096,576 7281 22406 8886 1096,0.50957417 0.20588658 0.09574615 0.04349465 0.03467696,0.44534736 0.22569106 0.10093528 0.05887503 0.03488230
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_018,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.025641,1600.48737,20.808594,576,438,576 22406 7281 4710 1096,438 198 100622 5357 17714,0.46508575 0.20159975 0.20003089 0.03140318 0.02728356,0.69557633 0.09052973 0.06419519 0.04080494 0.01727790
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_018,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,191.7832,2.671875,576,576,576 22406 7281 4710 1096,576 7281 22406 8886 1096,0.46508575 0.20159975 0.20003089 0.03140318 0.02728356,0.50957417 0.20588658 0.09574615 0.04349465 0.03467696
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_018,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,199.968422,3.44043,576,576,576 22406 7281 4710 1096,576 7281 4710 22406 8886,0.46508575 0.20159975 0.20003089 0.03140318 0.02728356,0.61746532 0.08621748 0.07374572 0.05833766 0.04268075
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_018,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.25,0.25,538.411131,8.125244,576,576,576 22406 7281 4710 1096,576 1096 3555 2585 1416,0.46508575 0.20159975 0.20003089 0.03140318 0.02728356,0.44076730 0.20338069 0.08954731 0.04718812 0.03506723
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_018,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,50.714287,0.710938,576,576,576 22406 7281 4710 1096,576 7281 22406 4710 1096,0.46508575 0.20159975 0.20003089 0.03140318 0.02728356,0.39752573 0.22125639 0.21278019 0.04356797 0.03065389
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_019,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2267.561845,23.96875,576,43745,576 7281 4710 22406 8886,43745 66037 5922 28508 35223,0.61746532 0.08621748 0.07374572 0.05833766 0.04268075,0.11467798 0.10120296 0.07699116 0.07699116 0.06534154
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_019,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,199.968422,3.44043,576,576,576 7281 4710 22406 8886,576 22406 7281 4710 1096,0.61746532 0.08621748 0.07374572 0.05833766 0.04268075,0.46508575 0.20159975 0.20003089 0.03140318 0.02728356
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_019,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.666667,0.538462,310.551553,3.980469,576,7281,576 7281 4710 22406 8886,7281 22406 576 4710 1096,0.61746532 0.08621748 0.07374572 0.05833766 0.04268075,0.59888557 0.16118787 0.05315412 0.04618110 0.02395844
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_019,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.25,0.333333,499.898152,6.329102,576,576,576 7281 4710 22406 8886,576 3555 1096 8886 5005,0.61746532 0.08621748 0.07374572 0.05833766 0.04268075,0.49213835 0.08686758 0.08096949 0.07430178 0.04797283
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_019,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,49.035469,0.6875,576,576,576 7281 4710 22406 8886,576 4710 7281 8886 22406,0.61746532 0.08621748 0.07374572 0.05833766 0.04268075,0.54275785 0.09655384 0.08722912 0.06793411 0.05995164
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_020,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1966.498642,25.0,7281,15636,7281 22406 576 4710 1096,15636 1485 26378 14726 494,0.59888557 0.16118787 0.05315412 0.04618110 0.02395844,0.32866193 0.14813954 0.11537119 0.06471737 0.05938800
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_020,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,1,0.666667,0.538462,310.551553,3.980469,7281,576,7281 22406 576 4710 1096,576 7281 4710 22406 8886,0.59888557 0.16118787 0.05315412 0.04618110 0.02395844,0.61746532 0.08621748 0.07374572 0.05833766 0.04268075
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_020,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.37931,482.59272,6.703125,7281,7281,7281 22406 576 4710 1096,7281 22406 4710 576 481,0.59888557 0.16118787 0.05315412 0.04618110 0.02395844,0.39355933 0.15532883 0.07689334 0.07570122 0.04246454
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_020,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.212121,467.281962,6.632812,7281,576,7281 22406 576 4710 1096,576 10339 4226 1096 8886,0.59888557 0.16118787 0.05315412 0.04618110 0.02395844,0.27461600 0.15525381 0.05711468 0.05535745 0.04809539
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_020,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,1.0,72.606296,0.78125,7281,7281,7281 22406 576 4710 1096,7281 22406 4710 576 8886,0.59888557 0.16118787 0.05315412 0.04618110 0.02395844,0.52602953 0.16295635 0.07697513 0.05249248 0.02853966
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_021,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1926.601528,22.570312,7281,2293,7281 22406 4710 576 481,2293 70380 86571 19601 389,0.39355933 0.15532883 0.07689334 0.07570122 0.04246454,0.46233983 0.26549943 0.09393003 0.03049462 0.02588045
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_021,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.666667,0.37931,482.59272,6.703125,7281,7281,7281 22406 4710 576 481,7281 22406 576 4710 1096,0.39355933 0.15532883 0.07689334 0.07570122 0.04246454,0.59888557 0.16118787 0.05315412 0.04618110 0.02395844
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_021,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,197.198038,2.25293,7281,7281,7281 22406 4710 576 481,7281 22406 4710 576 10339,0.39355933 0.15532883 0.07689334 0.07570122 0.04246454,0.41141939 0.13149754 0.09620565 0.07913661 0.06929433
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_021,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.25,596.438135,8.66748,7281,1416,7281 22406 4710 576 481,1416 1096 7281 576 3555,0.39355933 0.15532883 0.07689334 0.07570122 0.04246454,0.24881667 0.15329151 0.10053102 0.06340412 0.05956266
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_021,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,69.536591,0.710938,7281,7281,7281 22406 4710 576 481,7281 22406 4710 576 481,0.39355933 0.15532883 0.07689334 0.07570122 0.04246454,0.31081783 0.13685124 0.10492748 0.07044498 0.06120366
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_022,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1628.423062,21.21875,7281,31651,7281 22406 4710 576 10339,31651 15013 2176 1526 1338,0.41141939 0.13149754 0.09620565 0.07913661 0.06929433,0.25242540 0.13095657 0.10119540 0.09142242 0.05374447
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_022,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,197.198038,2.25293,7281,7281,7281 22406 4710 576 10339,7281 22406 4710 576 481,0.41141939 0.13149754 0.09620565 0.07913661 0.06929433,0.39355933 0.15532883 0.07689334 0.07570122 0.04246454
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_022,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,221.456372,3.207031,7281,7281,7281 22406 4710 576 10339,7281 3555 22406 4710 576,0.41141939 0.13149754 0.09620565 0.07913661 0.06929433,0.45823433 0.12625683 0.09680447 0.07598270 0.05430239
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_022,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.212121,587.043394,8.558594,7281,1416,7281 22406 4710 576 10339,1416 1096 3555 7281 576,0.41141939 0.13149754 0.09620565 0.07913661 0.06929433,0.23076481 0.17015530 0.12644868 0.06259664 0.05880410
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_022,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,65.022704,0.648438,7281,7281,7281 22406 4710 576 10339,7281 4710 22406 10339 576,0.41141939 0.13149754 0.09620565 0.07913661 0.06929433,0.33625260 0.12467061 0.11620579 0.08840470 0.08049340
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_023,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.052632,1482.619801,18.09375,7281,198,7281 3555 22406 4710 576,198 12 11 1 320,0.45823433 0.12625683 0.09680447 0.07598270 0.05430239,0.83682946 0.10474149 0.01166022 0.01130147 0.00538031
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_023,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,221.456372,3.207031,7281,7281,7281 3555 22406 4710 576,7281 22406 4710 576 10339,0.45823433 0.12625683 0.09680447 0.07598270 0.05430239,0.41141939 0.13149754 0.09620565 0.07913661 0.06929433
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_023,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.73913,171.971268,2.154053,7281,7281,7281 3555 22406 4710 576,7281 22406 10339 4710 81917,0.45823433 0.12625683 0.09680447 0.07598270 0.05430239,0.57465890 0.09831255 0.04717088 0.04034739 0.03849975
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_023,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.176471,581.793163,8.964844,7281,1096,7281 3555 22406 4710 576,1096 1416 576 1084 3555,0.45823433 0.12625683 0.09680447 0.07598270 0.05430239,0.26107796 0.13650777 0.10798654 0.08215183 0.07480009
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_023,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,1.0,80.235494,0.71875,7281,7281,7281 3555 22406 4710 576,7281 3555 4710 22406 576,0.45823433 0.12625683 0.09680447 0.07598270 0.05430239,0.36827468 0.16214915 0.12049901 0.08281768 0.05142267
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_024,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1968.534521,21.371094,7281,323,7281 22406 10339 4710 81917,323 74413 58143 3214 87205,0.57465890 0.09831255 0.04717088 0.04034739 0.03849975,0.33286455 0.13984689 0.11413970 0.11149566 0.07255161
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_024,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.428571,0.73913,171.971268,2.154053,7281,7281,7281 22406 10339 4710 81917,7281 3555 22406 4710 576,0.57465890 0.09831255 0.04717088 0.04034739 0.03849975,0.45823433 0.12625683 0.09680447 0.07598270 0.05430239
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_024,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.818182,202.572377,2.625,7281,7281,7281 22406 10339 4710 81917,7281 22406 760 4710 481,0.57465890 0.09831255 0.04717088 0.04034739 0.03849975,0.58589049 0.19933920 0.03009572 0.02697763 0.02271744
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_024,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.0,0.212121,559.457218,8.683594,7281,1096,7281 22406 10339 4710 81917,1096 576 1416 1084 220,0.57465890 0.09831255 0.04717088 0.04034739 0.03849975,0.32236075 0.12235434 0.06652290 0.06498190 0.05893602
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_024,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,79.849982,0.726562,7281,7281,7281 22406 10339 4710 81917,7281 22406 4710 10339 81917,0.57465890 0.09831255 0.04717088 0.04034739 0.03849975,0.48763472 0.09527373 0.06862309 0.06103464 0.04942736
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_025,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.052632,1441.744213,18.824219,7281,220,7281 22406 760 4710 481,220 1083 1496 304 610,0.58589049 0.19933920 0.03009572 0.02697763 0.02271744,0.35573196 0.15180777 0.09064856 0.05328954 0.05287484
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_025,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.428571,0.818182,202.572377,2.625,7281,7281,7281 22406 760 4710 481,7281 22406 10339 4710 81917,0.58589049 0.19933920 0.03009572 0.02697763 0.02271744,0.57465890 0.09831255 0.04717088 0.04034739 0.03849975
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_025,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.73913,164.212877,2.757812,7281,7281,7281 22406 760 4710 481,7281 3555 22406 4710 81917,0.58589049 0.19933920 0.03009572 0.02697763 0.02271744,0.37162298 0.14667105 0.07092549 0.06357720 0.03978559
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_025,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.142857,618.694998,9.139648,7281,1096,7281 22406 760 4710 481,1096 576 1416 758 7281,0.58589049 0.19933920 0.03009572 0.02697763 0.02271744,0.31993320 0.11955030 0.11230712 0.05559605 0.04983598
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_025,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,84.147767,0.847656,7281,7281,7281 22406 760 4710 481,7281 22406 760 4710 481,0.58589049 0.19933920 0.03009572 0.02697763 0.02271744,0.49306710 0.19766680 0.05320130 0.04997799 0.03953585
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_026,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1496.34394,20.367188,7281,3,7281 3555 22406 4710 81917,3 9 51 30 151643,0.37162298 0.14667105 0.07092549 0.06357720 0.03978559,0.71846542 0.06682769 0.05851628 0.05083983 0.02721260
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_026,cross_prompt_stale_substitution,C2,,absrepro_same_stack,1,replay_to_logits_topk_label,1,0,0.428571,0.73913,164.212877,2.757812,7281,7281,7281 3555 22406 4710 81917,7281 22406 760 4710 481,0.37162298 0.14667105 0.07092549 0.06357720 0.03978559,0.58589049 0.19933920 0.03009572 0.02697763 0.02271744
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_026,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.481481,263.181196,3.90625,7281,7281,7281 3555 22406 4710 81917,7281 22406 576 4710 1083,0.37162298 0.14667105 0.07092549 0.06357720 0.03978559,0.53245571 0.34377924 0.03172761 0.02957338 0.02232316
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_026,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.0,0.176471,561.889741,8.269531,7281,1096,7281 3555 22406 4710 81917,1096 576 1416 1084 1446,0.37162298 0.14667105 0.07092549 0.06357720 0.03978559,0.35472488 0.10485647 0.06770043 0.05656582 0.04763320
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,eval_026,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.818182,84.962079,0.78125,7281,7281,7281 3555 22406 4710 81917,7281 3555 4710 22406 10339,0.37162298 0.14667105 0.07092549 0.06357720 0.03978559,0.27182196 0.15855235 0.10317198 0.06208999 0.04911723
