pair_id,pair_label,variant,family,prompt_id,detected,localization_correct,first_mismatch_checkpoint
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_173,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_174,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_175,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_176,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_177,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_178,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_179,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_180,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_181,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_182,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_183,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_184,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_185,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_186,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_187,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_188,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_189,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_190,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_191,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_192,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_193,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_194,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_195,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_196,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_197,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_198,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_199,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos8,projcos,eval_200,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_001,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_002,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_003,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_004,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_005,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_006,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_007,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_008,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_009,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_010,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_011,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_012,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_013,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_014,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_015,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_016,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_017,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_018,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_019,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_020,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_021,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_022,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_023,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_024,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_025,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_026,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_027,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_028,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_029,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_030,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_031,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_032,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_033,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_034,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_035,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_036,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_037,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_038,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_039,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_040,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_041,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_042,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_043,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_044,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_045,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_046,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_047,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_048,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_049,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_050,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_051,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_052,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_053,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_054,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_055,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_056,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_057,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_058,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_059,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_060,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_061,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_062,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_063,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_064,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_065,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_066,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_067,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_068,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_069,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_070,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_071,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_072,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_073,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_074,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_075,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_076,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_077,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_078,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_079,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_080,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_081,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_082,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_083,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_084,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_085,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_086,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_087,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_088,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_089,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_090,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_091,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_092,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_093,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_094,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_095,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_096,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_097,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_098,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_099,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_100,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_101,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_102,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_103,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_104,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_105,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_106,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_107,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_108,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_109,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_110,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_111,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_112,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_113,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_114,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_115,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_116,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_117,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_118,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_119,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_120,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_121,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_122,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_123,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_124,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_125,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_126,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_127,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_128,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_129,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_130,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_131,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_132,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_133,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_134,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_135,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_136,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_137,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_138,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_139,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_140,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_141,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_142,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_143,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_144,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_145,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_146,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_147,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_148,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_149,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_150,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_151,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_152,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_153,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_154,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_155,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_156,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_157,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_158,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_159,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_160,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_161,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_162,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_163,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_164,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_165,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_166,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_167,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_168,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_169,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_170,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_171,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_172,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_173,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_174,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_175,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_176,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_177,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_178,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_179,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_180,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_181,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_182,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_183,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_184,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_185,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_186,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_187,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_188,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_189,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_190,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_191,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_192,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_193,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_194,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_195,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_196,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_197,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_198,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_199,1,1,C2
t4strict_pair_a_vs_c_40_200,stack_a_vs_stack_c,projcos16,projcos,eval_200,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_001,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_002,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_003,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_004,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_005,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_006,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_007,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_008,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_009,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_010,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_011,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_012,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_013,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_014,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_015,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_016,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_017,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_018,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_019,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_020,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_021,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_022,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_023,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_024,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_025,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_026,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_027,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_028,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_029,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_030,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_031,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_032,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_033,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_034,1,1,C2
t4strict_pair_a_vs_d_40_200,stack_a_vs_stack_d,scalar16,scalar,eval_035,1,1,C2
