Path,Bytes,SHA256
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/paper_snippets/abstract_numbers.txt,680,8caccaa7462f3b1277f9f18f9329eee7d319458ec23951a29caee20b1ee25ea9
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/paper_snippets/figure_captions.txt,1255,d33a30b84dbc6b26257caea54bfa3504dd4ce87e7eecb72b0a977d1cf4933d9f
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/paper_snippets/placement_eval_subsection.tex,949,6539b9ad16082d78ac3ce1270401ee43b482e9ca46c1efa625c5f3fed17c513c
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/results/RESULT_INDEX.md,876,247c0a8a82e330b567c321f33de80b0659474614579b13e39d7119024bf3c311
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/results/placement_runs.csv,11041236,6bee149b8d6b96ece5629898add520701ebceb276565adfa11f93c58dd339231
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/results/placement_summary.csv,7426,699753fb1f946f2fa444b7bcca0ca1c7c16c35e5049dd69ac04c23a5e609e169
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/results/placement_summary_by_seed.csv,36881,134ac0912e5f0afeaea9e2973b51992ef4f530cd9eaf6f06d4767afcb25d8c27
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/scripts/redraw_experiment_a_figures.py,8189,05a7a4acc42bb7ed42532451101384e2fe5ce865f82b4a9bce174c7ea498f9d6
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验A交付物/实验A交付物/scripts/run_experiment_a_full.py,50328,73b8dbef0e9cd314a6af101d0b687a8939e793ef303ea167e8f3f9aa1f67a83a
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/README.md,3475,2cea75ac8c57d479d0f6de2a3bc60eb15853c8afd5912a98452afff350111a67
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/图像/fig_delivery_egress_group_size.pdf,16713,28c93aedd79f01727f1bd738f1498883f13f66f7dcc2660faa371ae889cb9b88
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/图像/fig_delivery_egress_group_size.png,55258,e4217b7a1a5a9a215845449c56497fdb3a21767b08579163f3bce51e20355ab6
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/图像/fig_delivery_latency_lan.pdf,17435,1479645ceda014ea504a96d1a3fc3e80c20b238bc2dfe458d335adb9ece92edc
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/图像/fig_delivery_latency_lan.png,57160,0811ac07685e79cd9f09def4133a39c73b47b3ce1d398d2de37b46c08175c5bf
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/图像/fig_delivery_latency_wan.pdf,17486,1f6a954a2db08eae1cbb53fddcb062b971fc1900258a4671ddd99735c12ea429
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/图像/fig_delivery_latency_wan.png,62277,8287f515b1a5818b34a87233ae3fc32fd1d4f0a4246231809119048f9f54b9d7
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/图像/fig_delivery_live_store_latency_egress.pdf,19252,b8e5c1ce904413d95ac53b3f2de6e9eb31b1205d447ecc2ca96f85f037d7b63f
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/图像/fig_delivery_live_store_latency_egress.png,107189,9b48144eb8132ef2887112a892d115f0f0021be1412126118814c329714ef056
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/数据/主实验_delivery_runs.csv,137545,5c40ac0adaa9b29e2d7c93cc6967e0e170364c7d22874ff732d808eb5a5fddb6
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/数据/补充实验_live_store_runs.csv,81237,122699a16a98f0ae107f177b78ed4e08659e4781505c2ff35dd7b25011a14a06
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/ExperimentB_delivery_sweep_report.md,4854,096ff05a0209b7f15187ba491fbc25cb7f9cd9270a73dcdec5409cf5f22630bf
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/ExperimentB_live_store_supplement_report.md,1684,593f33f18ffcc22f84153af314aa037c3f56fa7721b9dacec4ab152b611c9e0b
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/ExperimentB_selective_delivery_交付手册.md,12217,8c996ef7c37de45967aea653967b882feba5312acc2426242ef99a85e609de78
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/ExperimentB_selective_delivery_交付手册.pdf,802526,88793c8b5b9fabfc5a0145c5b67cb48ea450f66c722208efbf91505a8eca74a4
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/README_主实验.md,1145,7d166adfde4cf4e0477ca30b7348324c327529fc2e7d7ed20aebc6e8e13da7bb
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/abstract_numbers.txt,464,428dcf3171e6211bda8046c7f40ac4abc0404e76929232cc62d893c540f3c8ba
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/delivery_eval_subsection.tex,913,9f3c051bcf301ba41968b32405e365b0541699887c418c4177bcef0b4429580c
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figure_captions.txt,924,78bf0ad9d1941085fbdbb58109ed913285a3738fb5c3e03fab56bf28453d08ff
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figures/fig_delivery_egress_group_size.pdf,16713,28c93aedd79f01727f1bd738f1498883f13f66f7dcc2660faa371ae889cb9b88
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figures/fig_delivery_egress_group_size.png,55258,e4217b7a1a5a9a215845449c56497fdb3a21767b08579163f3bce51e20355ab6
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figures/fig_delivery_latency_lan.pdf,17435,1479645ceda014ea504a96d1a3fc3e80c20b238bc2dfe458d335adb9ece92edc
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figures/fig_delivery_latency_lan.png,57160,0811ac07685e79cd9f09def4133a39c73b47b3ce1d398d2de37b46c08175c5bf
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figures/fig_delivery_latency_wan.pdf,17486,1f6a954a2db08eae1cbb53fddcb062b971fc1900258a4671ddd99735c12ea429
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figures/fig_delivery_latency_wan.png,62277,8287f515b1a5818b34a87233ae3fc32fd1d4f0a4246231809119048f9f54b9d7
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figures/fig_delivery_live_store_latency_egress.pdf,19252,b8e5c1ce904413d95ac53b3f2de6e9eb31b1205d447ecc2ca96f85f037d7b63f
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/文档/figures/fig_delivery_live_store_latency_egress.png,107189,9b48144eb8132ef2887112a892d115f0f0021be1412126118814c329714ef056
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/脚本与元数据/environment.md,692,dbe26f4968da7a4653261621a0af106c64de24f11d674aaa32b3aa1fdbd0e99c
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/脚本与元数据/environment_live_store.md,300,f869c6b6f355273499b2ec60a92a22d6439643ef8f6b0c72df1cc076651ac1c7
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/脚本与元数据/git_commit.txt,41,aa5df607a22df0c94ec0c82e5a352f09258aa6921adcebca85e05e2b356974eb
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/脚本与元数据/network_config.md,553,5d5fb56c46a34423e93fd472eef8b470654084d341b2dae8b28a48b8ccbaaf2e
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/脚本与元数据/run_experiment_b_delivery_sweep.py,34259,ee2850b296970b97dfbf19c4585f6a0d6e6cbfab1f83a5b96d26684938d2201c
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/脚本与元数据/run_experiment_b_delivery_sweep_live_store.py,22633,95cf51725ef486b85c4788a8fc1388ae683fbb4e4462652c81b99b0057c3ab54
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/表格/主实验_delivery_summary.csv,2115,ea173394e091e479dc61c8afea873684484e44b835a90826f351c82b83dc60bb
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/实验B交付物/实验B交付物/表格/补充实验_live_store_summary.csv,1128,bacfe3462a8f5cad3a2a257695968e0149b681ab983c047d543469e50f272cf4
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/补充实验A.pdf,981942,5f45cc60d1772b2243aa786851010ed6c945e419308ff7eb4126a7921b7882f0
legacy_veriedge_eurosys/experimental_assets/第二轮新增实验/补充实验B.pdf,787063,439ea3d7991d2740212c590c7aac5a8c1492e2b698bc39f5ceec78a5b5bbe885
legacy_veriedge_eurosys/fig_exp_tikz/fig_alpha_sensitivity_infeasible.pdf,19333,deb3ff553fcdc3a933dfc4841aa76ea0b55edeb3f9f79b28848119b4bd8f1ac3
legacy_veriedge_eurosys/fig_exp_tikz/fig_alpha_sensitivity_infeasible_tikz.tex,2168,5f342d292d24a7313ef41f21bcaa3d2e96164229b1cd904a7570841ac17160d0
legacy_veriedge_eurosys/fig_exp_tikz/fig_delivery_live_store_tikz.tex,2789,a2e3c8d10bccc4e93a81a9265c3f91e97e86d48b90076b2d0a0ba82e2cbc9992
legacy_veriedge_eurosys/fig_exp_tikz/fig_delivery_scaling_tikz.tex,2639,ddcf9ff1f4308a027ee36b84817f397f94a8ea88b9b7c194f75c30d79ae3beb0
legacy_veriedge_eurosys/fig_exp_tikz/fig_e5_policy_compare_tikz.tex,3853,2b7a71b744f00d087b97239b763cdf803372cdeea30c577f377fd119f49201d5
legacy_veriedge_eurosys/fig_exp_tikz/fig_material_tamper_focus.pdf,166607,e3c266f8d55209e73808b520d12197b0e68f7724a0a8211ecd6b5eb27af17c2b
legacy_veriedge_eurosys/fig_exp_tikz/fig_material_tamper_focus.tex,2415,194da138cba6dce9f6fb6c0a7ff91f8c7a152d5982325e5e184e03b78f0bb55b
legacy_veriedge_eurosys/fig_exp_tikz/fig_material_tamper_strength_sweep_tikz.tex,3302,0aca2552b0e24e3aa7c45251a032a15ae0605ee53157d724b07d9a8c38bdc678
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_frontier_a1.pdf,17186,06666938b0acdd6a210d8aa56ff4854aa2f447c4143c3b649a7664586695439c
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_frontier_a1_tikz.tex,2931,ff891f12e30a25b99b5d57e9dedba281ff6a1fedd0a956af2f32e7b69dd70b89
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_frontier_a3_queue.pdf,16363,16415ce88ddfe7c86e2511419d75243c1e3f6ec440fb33f449dd1676f891ca2f
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_frontier_a3_queue_tikz.tex,2539,dd7e7c4d84a1803cbdfdde5179cdb544de9848b0d8528cb44b64d78fc338727f
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_replay_1x3.pdf,85123,2c7ba13225c13cc4c8b82cd7566ae79f9ad0d286a704cf79704fedcf41060866
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_replay_1x3_label_heavy_preview-1.png,136610,5b66d1d2166ac2d750b979608ec414984c85d29db8f6abf5a1ac875a2a9d2208
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_replay_1x3_preview-1.png,148069,717432b546fe4fc8ccfcb71be99b3b49db3f8ed13a629b3824e7b650561decb5
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_replay_1x3_preview_wide-1.png,165278,dceb29ebc6e33d230a25921dc866d8fc32f19b1403a52491faa0ab0b0ffd7f8a
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_replay_1x3_standalone.pdf,85123,2c7ba13225c13cc4c8b82cd7566ae79f9ad0d286a704cf79704fedcf41060866
legacy_veriedge_eurosys/fig_exp_tikz/fig_placement_replay_1x3_standalone.tex,781,b9b57826f4f6705f3ef41960f7e804a20303f110792d3052a3048c8b6e24f62f
legacy_veriedge_eurosys/fig_exp_tikz/fig_projscalar_attack_sweep_tikz.tex,2642,5d53df6ae605da129aaa83fb02a9f0d599c25c6071918b32748d2c298b801101
legacy_veriedge_eurosys/fig_exp_tikz/fig_projscalar_multiseed_stability_tikz.tex,2647,1c1a599e40781c68e79e2d37899a800bc8026a09ead2b2c4457b2b8fa0bcfb75
legacy_veriedge_eurosys/fig_exp_tikz/fig_risk_class_composition.pdf,16271,4ba7b752737905599e2c472a8abdcea9cb3eca8860051fa19d89bfc453f3f4cd
legacy_veriedge_eurosys/fig_exp_tikz/fig_risk_class_composition_tikz.tex,2525,474c9eb2d5fda9d075fd6c33da4b370d3f72f8bb08b78490fd5a145476f9eb24
legacy_veriedge_eurosys/fig_exp_tikz/fig_verifier_payload_latency_tikz.tex,3079,e8117c802fef8e8e906fdebd372443540f41f40428037160f5c34619b83d18b8
legacy_veriedge_eurosys/fig_system_model_workflow.drawio,186448,ff8be0a7147305ee11c24000616a43413345c04ee64b9715b52a453c774b63cc
legacy_veriedge_eurosys/fig_system_model_workflow.drawio.pdf,555928,a1f9380eb0f00d4d7915b0091c40b5961acacf4fba5b637b75617e0d0ca291d9
legacy_veriedge_eurosys/fig_tstc_mechanism.drawio,40788,13086a0c5ce449329df8c6a021dabe51fff43a8bea24b38fa0f557661eedaac1
legacy_veriedge_eurosys/fig_tstc_mechanism.drawio.pdf,179312,58eb099f1e016a5e31d006c46583d128ba36f9b5051a5a7aac3ffe08c2366c74
legacy_veriedge_eurosys/figures/_fig1_page-04.png,554772,4f0f9cf9ce9ff8feeff0284212bff0e48f05241e628ce380b8c16544c0da43f4
legacy_veriedge_eurosys/figures/_fig1_page_full-04.png,539806,4f28d9d4b81824f60a40c0b0b6ec024ee74df5ed2107ae09b6538ce577d0c4c4
legacy_veriedge_eurosys/figures/_inspect_home.db,155648,d166837f098eaf5b7b7cc59acc95e49ea781daf24c15b237e68158411fdc74db
legacy_veriedge_eurosys/figures/_inspect_nucleus.sqlite3,6864896,97237d4de4071e8f63bd2ac619dd5f7c0f977570989479bfc6dd2147f869c25b
legacy_veriedge_eurosys/figures/_inspect_nucleus.sqlite3-shm,32768,fd4c9fda9cd3f9ae7c962b0ddf37232294d55580e1aa165aa06129b8549389eb
legacy_veriedge_eurosys/figures/_inspect_nucleus.sqlite3-wal,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855
legacy_veriedge_eurosys/figures/_inspect_sync_history.db,24576,49c0581e9fb6124b3044e54191cefe87f7503861930132ea64c56ad9f5868b8a
legacy_veriedge_eurosys/figures/create_tstc_mechanism_drawio.ps1,11486,1a6cdb1d23196cadd857fb5732483e998ce22786d919a2d917ff118be7d96dd1
legacy_veriedge_eurosys/figures/create_tstc_mechanism_ppt.ps1,21943,421974a4b8fad7bfdd7115df2bfec739d81ca4563b94011cbe156526945bb927
legacy_veriedge_eurosys/figures/eval/exp_e2_20260512_equal_budget_live_ab_fpr_tpr_vs_budget.pdf,20923,f71a59a8c0e3910f9726d1127753affe30b5c4af34a3758787f0b10cc2ae5ce4
legacy_veriedge_eurosys/figures/eval/exp_e2_20260512_material_tamper_full_matrix_focus_tpr.pdf,20281,24e16876faaa2a1a862fbfe4e82bf653654c81b60fd06decedca941b087144a7
legacy_veriedge_eurosys/figures/eval/exp_e2_20260512_material_tamper_full_matrix_strength_sweep_focus.pdf,22057,7ebad5fce017da93ceef9084edd3bc3b87a8572e73879bfc4990f071eba4dc93
legacy_veriedge_eurosys/figures/eval/exp_e2_20260512_projscalar1_abs_experiment_c_attack_and_sweep.pdf,19001,3be1644999e8bb3332e08c78f3d7d6eaa57c92233962672fde51efe12e43c825
legacy_veriedge_eurosys/figures/eval/exp_e2_20260512_projscalar1_abs_multiseed_stability_stability.pdf,16796,7b7162b334a205d48db8ae426c0a3f47cb2eb6dbbb48121a2729814817e556b1
legacy_veriedge_eurosys/figures/eval/exp_e4_20260512_equal_budget_live_ab_payload_latency.pdf,17447,cf2e9c1e2275a9afe118c40c4d74b818631ebac3163fe22f8e37097ec35b3dc0
legacy_veriedge_eurosys/figures/eval/exp_e5_20260512_measured_profile_mainline_queued_8_pareto.pdf,21361,9ba638c92762fe39f161eeac0e8aae48bb9cdd50ad29838286e12124537ad6f9
legacy_veriedge_eurosys/figures/eval/exp_e5_20260512_measured_profile_mainline_queued_8_policy_compare.pdf,22105,dea60c50a8e243b41c81e098a2c3e177705ea3a934bd362e2fffb57b6a9ef1a6
legacy_veriedge_eurosys/figures/eval/exp_e5_20260512_measured_profile_mainline_queued_8_risk_stack.pdf,16314,480730bb9e9dab4d730ca24caeed71ba73017e8e2f059631101c1733505014ae
legacy_veriedge_eurosys/figures/eval/fig_delivery_egress_group_size.pdf,16713,28c93aedd79f01727f1bd738f1498883f13f66f7dcc2660faa371ae889cb9b88
legacy_veriedge_eurosys/figures/eval/fig_delivery_latency_lan.pdf,17435,1479645ceda014ea504a96d1a3fc3e80c20b238bc2dfe458d335adb9ece92edc
legacy_veriedge_eurosys/figures/eval/fig_delivery_latency_wan.pdf,17486,1f6a954a2db08eae1cbb53fddcb062b971fc1900258a4671ddd99735c12ea429
legacy_veriedge_eurosys/figures/eval/fig_delivery_live_store_latency_egress.pdf,19252,b8e5c1ce904413d95ac53b3f2de6e9eb31b1205d447ecc2ca96f85f037d7b63f
legacy_veriedge_eurosys/figures/eval/fig_risk_class_composition.pdf,16271,4ba7b752737905599e2c472a8abdcea9cb3eca8860051fa19d89bfc453f3f4cd
legacy_veriedge_eurosys/figures/fig1_original_icons/_contact_sheet.png,101585,6f54a2dc997d8bbeb8e5a93cbc077c46be2760fe609a6647a79244d0ad1b2b36
legacy_veriedge_eurosys/figures/fig1_original_icons/ledger-bank.png,3690,ebb6fe9bfaf343ee1284e6ac0820ec8255cd5eb64bae202118e7acb3322e833d
legacy_veriedge_eurosys/figures/fig1_original_icons/ledger-check.png,3923,87e4e951bb9d536723d62c6850954b0349b08078448e38ec6b700bdc8b9c62fa
legacy_veriedge_eurosys/figures/fig1_original_icons/ledger-file.png,3734,32ba878b2ce179f6a37c304dc6b762722cc3a1be41163fb6918ca6cd0cd93428
legacy_veriedge_eurosys/figures/fig1_original_icons/ledger-link.png,6027,d4f1d9cfa2810dca5c9cf6831d979c5846bb049abf41a4532f8f233c1dd51661
legacy_veriedge_eurosys/figures/fig1_original_icons/ledger-wallet.png,4337,94bddcfdcd9de38dac630efc33a9530eeccdddfce25df4e30c9ed29ebd904ad7
legacy_veriedge_eurosys/figures/fig1_original_icons/orch-file.png,2729,b3da86f4c4ae89bd0916f774f4893dee2dc32af14e1a3dbcf6a4cb4f6d3a783d
legacy_veriedge_eurosys/figures/fig1_original_icons/orch-gear.png,8910,b88fa0a4b85f3f2a8995a250e2c7f8996b64052e8d3c000febe973353bf3b9b6
legacy_veriedge_eurosys/figures/fig1_original_icons/orch-grid.png,3408,32a8a689542782eff1011a529cf51ccad653326f7ad16939e68f4ab6a910d489
legacy_veriedge_eurosys/figures/fig1_original_icons/orch-lock.png,3230,7b004b42de33bb0e786091a0885c8ed70d5b743930dc58b4ca653cd71448d3ba
legacy_veriedge_eurosys/figures/fig1_original_icons/orch-search.png,2738,62d8a9615db276988c7585da3ee7892ec186e2677daa9b6d876f0b4616e226c2
legacy_veriedge_eurosys/figures/fig1_original_icons/orch-users.png,3309,e8aebb5c57b1c0035b6c4f96e49c6d347d2a0259db020c7a4bbcc2cff097fc92
legacy_veriedge_eurosys/figures/fig1_original_icons/p1-server.png,4208,f11267d677df044c0c908106af8206116d83c3ff9cc2f8ea9f88de0f62a2861e
legacy_veriedge_eurosys/figures/fig1_original_icons/p2-server.png,4165,4f9bc53161211caf04cdb02ebe394464bc66010d1972d14bd3153ba5647dbd10
legacy_veriedge_eurosys/figures/fig1_original_icons/p3-server.png,4340,80c13e51a60f247aa32f641a0f7fc2797300ec49d98e8254a4f50b4df9612e72
legacy_veriedge_eurosys/figures/fig1_original_icons/p3-warning.png,2325,46952b88a05a6248242018c7c101a90d424388e9f0e2c08eb58a8e39773cd359
legacy_veriedge_eurosys/figures/fig1_original_icons/p4-server.png,2641,ee0d191e5bc64b7d016a0b348892c6fef7beb21987943d68076593a0a36470d8
legacy_veriedge_eurosys/figures/fig1_original_icons/p5-server.png,2388,66d78b5b99cb244d2d62fe4a66b4f8727fdc4857941520c6fca4c62fdf953e13
legacy_veriedge_eurosys/figures/fig1_original_icons/prov-pool.png,7194,b4758f0f4cb9f50848a1e7a396c417404670c8b0f7239ab63283cce93b05c145
legacy_veriedge_eurosys/figures/fig1_original_icons/req-file.png,3925,316a55280f46c89c3b4f4e7e205f8c3f8ed8a273c5ab6f9bda5585c62032ad5f
legacy_veriedge_eurosys/figures/fig1_original_icons/req-key.png,4140,9e93061d3bb7b651264721bc669c3b59627b28c6f87d775ca8c8800ccde63574
legacy_veriedge_eurosys/figures/fig1_original_icons/req-lock.png,4045,2ed9488446c091ee0333c9c38beb1c7a069dd5dadc1c915254618d607294b4ca
legacy_veriedge_eurosys/figures/fig1_original_icons/req-shield.png,5158,d910247e848325bbf84bb1d9637ed94073a2362f70649bef5f5303969f8438f3
legacy_veriedge_eurosys/figures/fig1_original_icons/req-user.png,7548,8498cdb49c4543cd5868b1079adeb4352c83e820e598181210540c5d42f728c6
legacy_veriedge_eurosys/figures/fig1_original_icons/store-cipher.png,4872,dd79157e0c42a90f4c262f84f014b785189a684b558c304f211c39883fc7d06e
legacy_veriedge_eurosys/figures/fig1_original_icons/store-db.png,5956,e55b6abe8d1ae30428afc9ad4a065e42c609dd1f1725559b797fa988b626a209
legacy_veriedge_eurosys/figures/fig1_original_icons/store-lock.png,3905,3546311d886624eb0fe6a0159b58841b604ace48ed43fff5f3d4858758c28863
legacy_veriedge_eurosys/figures/fig1_original_icons/verifier.png,7066,f52a6a5b84e2f659de83437139bab0d48419471d99ff3e94886f6c42613c6c09
legacy_veriedge_eurosys/figures/fig_system_model_workflow.drawio,186234,71103384707b796724395cb3ad404079c63b71ef878ddb1666788db7557fb4ff
legacy_veriedge_eurosys/figures/fig_system_model_workflow_final.png,1547241,0113f3b7e228a7e2c1460f657fdc9fff03bd8377d05fb1cd11805bb9d79e0c56
legacy_veriedge_eurosys/figures/fig_system_model_workflow_recreated.drawio,65292,5b03f7103c25f90b79ac46282c9b18d5ecd96f2bea9b5772caf46278ff1be9fa
legacy_veriedge_eurosys/figures/fig_system_model_workflow_recreated_native_icons.drawio,65292,5b03f7103c25f90b79ac46282c9b18d5ecd96f2bea9b5772caf46278ff1be9fa
legacy_veriedge_eurosys/figures/fig_system_model_workflow_recreated_original_icons.drawio,197705,00b68287b3ea4adaadcdc25657956487976f9d924516c88e67ca07437c2ac32b
legacy_veriedge_eurosys/figures/fig_system_model_workflow_recreated_original_icons.drawio.xml,186234,71103384707b796724395cb3ad404079c63b71ef878ddb1666788db7557fb4ff
legacy_veriedge_eurosys/figures/fig_system_model_workflow_tikz.pdf,215794,3e3f9fc0634c71b3e8dfbc24b91eb5e7698164979448b64085fcd65d315c896e
legacy_veriedge_eurosys/figures/fig_system_model_workflow_tikz.tex,12660,0f95418f66f44106300fb65aed5f03a3edff8d2bf1d7ed44e624cb398177fef4
legacy_veriedge_eurosys/figures/fig_system_model_workflow_tikz_preview-1.png,308393,9db9509bcf27ce6a417271c4384fc4d4c1be6771560db771089815fdfe0bc6f9
legacy_veriedge_eurosys/figures/fig_system_model_workflow_v1.png,1423503,3d3673975a85ca3f94ed9b46b63bd4633a2ee8c6426669062f10f8104020f826
legacy_veriedge_eurosys/figures/fig_system_model_workflow_v2.png,1258047,784b5713ad32dafd772397da4945ca8d80baeeca6c5e92a0c32395c7bf05f836
legacy_veriedge_eurosys/figures/fig_system_model_workflow_v2.pptx,131238,2f82ba0c510691055afd8e89727f59c797408bf623cae492e9617fab4e1ef310
legacy_veriedge_eurosys/figures/fig_system_model_workflow_v2.svg,152696,fc566284d19585184e5e17e3b294c139662c1db0cc4ff6e5891afca6712e25f1
legacy_veriedge_eurosys/figures/fig_system_model_workflow_v2_before_codex_overwrite_170238.pptx,231738,6648d55dba4afc0790c6fa9973e40cd6dd98a19a3841e5208928cf98ab1b2a5c
legacy_veriedge_eurosys/figures/fig_system_model_workflow_v2_recovered_from_powerpoint_tmp.pptx,121079,a096fe64f6fb64fe69ba4c87a31f28c0bc78fe399987a16f418d181448d56ae5
legacy_veriedge_eurosys/figures/fig_tstc_mechanism.drawio,40796,8dddd859bb9d326296d388974a16b664d43696252a58240005c463159b415844
legacy_veriedge_eurosys/figures/fig_tstc_mechanism.pdf,124501,d1e30c7d4d77c4f4359cfee3fabe2cac16a32e0574aa6f1777e537f0dbf1947f
legacy_veriedge_eurosys/figures/fig_tstc_mechanism.tex,8026,cfb8017c11ce0d808632db504bba83221f2e604881e799015496062c2cc04039
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_ppt.pdf,241747,71a056bd29cf2241ced48b41e1adedc87187e4a04242d5f7aca62424e48010a6
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_ppt.pptx,115106,3238a015675bc235535423e98acd391bd2453611a9d97e64451b9a77f632afa2
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_ppt_preview.png,122901,28abe89ac646c9df38959dd5f31bbc5ee4cb09555c1e35cb1890672ce2a3d5d9
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_preview-1.png,156876,4c96b7bcb1d291e72478119dac17ede2a5d5f32401020435582591c6e200bd23
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_preview_final-1.png,153050,99920ae600b15e9785f7186228e428098bf3cef4b9322346cf72ec0fba7b9ab7
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_preview_final2-1.png,151433,ceaa60b296e3dadabaa32849d8a28f09a6321949b3291322e19e4c7702db813d
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_preview_fixed_icons.png,152504,39f99afd64f57247e96ae607ca879d54a905f44544a7e34f4f56985be386d358
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_preview_v2-1.png,156424,4e2c9862e9e6a6c6271955932dd5a1237ea642b590bb42ebd770dddc28cf1102
legacy_veriedge_eurosys/figures/fig_tstc_mechanism_preview_v3-1.png,153327,a1402e916ec12bafae0c4acffb8dbf9b9af4a56f75d5ab761ee1b9e7f49aed7e
legacy_veriedge_eurosys/figures/figure1.png,1214301,603886e4402713c17e2be6b5d1b5351cf8aeef15cebb87a2dd0800a7f12ea431
legacy_veriedge_eurosys/figures/figure1_editable_layout.pptx,116645,86c6bdf2804592fed48414ae89fda2418eb5cd328bec2a9933bc550c9f5821d1
